#TIPO_PRODUTO;TIPO_LISTA_FILA;FILA;SUBFILA;COD_ASSUNTO;ASSUNTO;SITUACAO
Medicamento;FILA;REGISTRO;Radiofármacos;10362;RADIOFÁRMACO - Registro de Medicamento Radiofármaco NOVO componente não radioativo para marcação;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Radiofármacos;10362;RADIOFÁRMACO - Registro de Medicamento Radiofármaco NOVO componente não radioativo para marcação;Aguardando análise
Medicamento;FILA;REGISTRO;Radiofármacos;10363;RADIOFÁRMACO - Registro de Medicamento Radiofármaco componente não radioativo para marcação;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Radiofármacos;10363;RADIOFÁRMACO - Registro de Medicamento Radiofármaco componente não radioativo para marcação;Aguardando análise
Medicamento;FILA;REGISTRO;Radiofármacos;10364;RADIOFÁRMACO - Registro de Medicamento Radiofármaco NOVO radionuclídeo;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Radiofármacos;10364;RADIOFÁRMACO - Registro de Medicamento Radiofármaco NOVO radionuclídeo;Aguardando análise
Medicamento;FILA;REGISTRO;Radiofármacos;10365;RADIOFÁRMACO - Registro de medicamento radiofármaco radionuclídeo;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Radiofármacos;10365;RADIOFÁRMACO - Registro de medicamento radiofármaco radionuclídeo;Aguardando análise
Medicamento;FILA;REGISTRO;Radiofármacos;12056;RADIOFÁRMACOS - Registro Radiofármaco Novo;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Radiofármacos;12056;RADIOFÁRMACOS - Registro Radiofármaco Novo;Aguardando análise
Medicamento;FILA;REGISTRO;Radiofármacos;12057;RADIOFÁRMACOS - Registro Radiofármaco;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Radiofármacos;12057;RADIOFÁRMACOS - Registro Radiofármaco;Aguardando análise
Medicamento;FILA;REGISTRO;Específicos;10556;ESPECÍFICO - Registro de Medicamento Específico (Parceria de Desenvolvimento Produtivo);Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Específicos;10556;ESPECÍFICO - Registro de Medicamento Específico (Parceria de Desenvolvimento Produtivo);Aguardando análise
Medicamento;FILA;REGISTRO;Específicos;10565;ESPECÍFICO - Registro de Medicamento Solução Parenteral (Parceria de Desenvolvimento Produtivo);Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Específicos;10565;ESPECÍFICO - Registro de Medicamento Solução Parenteral (Parceria de Desenvolvimento Produtivo);Aguardando análise
Medicamento;FILA;REGISTRO;Específicos;1577;ESPECÍFICO - Registro de Medicamento;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Específicos;1577;ESPECÍFICO - Registro de Medicamento;Aguardando análise
Medicamento;FILA;REGISTRO;Específicos;1583;ESPECÍFICO - Registro de Medicamento - Solução Parenteral.;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Específicos;1583;ESPECÍFICO - Registro de Medicamento - Solução Parenteral.;Aguardando análise
Medicamento;FILA;REGISTRO;Dinamizados;10555;DINAMIZADO - Registro de Medicamento Dinamizado (Parceria de Desenvolvimento Produtivo);Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Dinamizados;10555;DINAMIZADO - Registro de Medicamento Dinamizado (Parceria de Desenvolvimento Produtivo);Aguardando análise
Medicamento;FILA;REGISTRO;Dinamizados;1619;DINAMIZADO - Registro de Medicamento;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Dinamizados;1619;DINAMIZADO - Registro de Medicamento;Aguardando análise
Medicamento;FILA;REGISTRO;Fitoterápicos;10570;MEDICAMENTO FITOTERÁPICO - Registro de Medicamento Fitoterápico (Parceria de Desenvolvimento Produtivo);Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Fitoterápicos;10570;MEDICAMENTO FITOTERÁPICO - Registro de Medicamento Fitoterápico (Parceria de Desenvolvimento Produtivo);Aguardando análise
Medicamento;FILA;REGISTRO;Fitoterápicos;10688;PRODUTO TRADICIONAL FITOTERÁPICO - Registro de Medicamento;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Fitoterápicos;10688;PRODUTO TRADICIONAL FITOTERÁPICO - Registro de Medicamento;Aguardando análise
Medicamento;FILA;REGISTRO;Fitoterápicos;10698;PRODUTO TRADICIONAL FITOTERÁPICO - Registro de Produto Tradicional Fitoterápico  (Parceria de Desenvolvimento Produtivo);Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Fitoterápicos;10698;PRODUTO TRADICIONAL FITOTERÁPICO - Registro de Produto Tradicional Fitoterápico  (Parceria de Desenvolvimento Produtivo);Aguardando análise
Medicamento;FILA;REGISTRO;Fitoterápicos;1697;MEDICAMENTO FITOTERÁPICO - Registro de Medicamento;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Fitoterápicos;1697;MEDICAMENTO FITOTERÁPICO - Registro de Medicamento;Aguardando análise
Medicamento;FILA;REGISTRO;Novos;10464;MEDICAMENTO NOVO - Registro Eletrônico de Medicamento Novo;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Novos;10464;MEDICAMENTO NOVO - Registro Eletrônico de Medicamento Novo;Aguardando análise
Medicamento;FILA;REGISTRO;Novos;11306;MEDICAMENTO NOVO - Registro de Medicamento Novo;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Novos;11306;MEDICAMENTO NOVO - Registro de Medicamento Novo;Aguardando análise
Medicamento;FILA;REGISTRO;Novos;12248;MEDICAMENTO NOVO - Registro de medicamento novo (novo IFA) – via de desenvolvimento completo;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Novos;12248;MEDICAMENTO NOVO - Registro de medicamento novo (novo IFA) – via de desenvolvimento completo;Aguardando análise
Medicamento;FILA;REGISTRO;Novos;12249;MEDICAMENTO NOVO - Registro de medicamento novo (novo IFA) – via de desenvolvimento abreviado;Distribuído para a área responsável
Medicamento;FILA;PÓS-REGISTRO;Fitoterápicos - Maior complexidade - Priorizados (RDC 204/2017);10676;PRODUTO TRADICIONAL FITOTERÁPICO - Alteração de posologia;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Fitoterápicos - Maior complexidade - Priorizados (RDC 204/2017);10778;MEDICAMENTO FITOTERÁPICO - Alteração ou inclusão de local de fabricação;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Fitoterápicos - Maior complexidade - Priorizados (RDC 204/2017);10858;PRODUTO TRADICIONAL FITOTERÁPICO - Inclusão de tamanho de lote superior a 10 (dez) vezes sem prazo de análise;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Fitoterápicos - Maior complexidade - Priorizados (RDC 204/2017);10859;MEDICAMENTO FITOTERÁPICO - Inclusão de tamanho de lote superior a 10 (dez) vezes sem prazo de análise;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Fitoterápicos - Maior complexidade - Priorizados (RDC 204/2017);1780;MEDICAMENTO FITOTERÁPICO - Inclusão de nova concentração;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Fitoterápicos - Maior complexidade - Priorizados (RDC 204/2017);1793;MEDICAMENTO FITOTERÁPICO - Alteração na especificação da matéria-prima vegetal;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Fitoterápicos - Maior complexidade - Priorizados (RDC 204/2017);1800;MEDICAMENTO FITOTERÁPICO - Ampliação de Uso;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Fitoterápicos - Maior complexidade - Priorizados (RDC 204/2017);1801;MEDICAMENTO FITOTERÁPICO - Inclusão de nova forma farmacêutica;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Fitoterápicos - Maior complexidade - Priorizados (RDC 204/2017);1802;MEDICAMENTO FITOTERÁPICO - Inclusão de nova via de administração;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Fitoterápicos - Maior complexidade - Priorizados (RDC 204/2017);1803;MEDICAMENTO FITOTERÁPICO - Inclusão de Nova Indicação Terapêutica;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);10785;RADIOFÁRMACO - Redução do prazo de validade com alteração dos cuidados de conservação;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);10786;RADIOFÁRMACO - Redução do prazo de validade com manutenção dos cuidados de conservação;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11235;RADIOFÁRMACO - Alteração de posologia;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11237;RADIOFÁRMACO - Alteração maior de composição de embalagem primária do medicamento;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11238;RADIOFÁRMACO - Alteração maior de produção do IFA;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11239;RADIOFÁRMACO - Alteração maior do processo de produção do medicamento;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11240;RADIOFÁRMACO - Ampliação de uso;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11241;RADIOFÁRMACO - Ampliação do prazo de validade do medicamento;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11242;RADIOFÁRMACO - Ampliação dos limites de especificação;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11243;RADIOFÁRMACO - Exclusão de local de embalagem primária do medicamento;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11244;RADIOFÁRMACO - Exclusão de local de embalagem secundária do medicamento;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11245;RADIOFÁRMACO - Exclusão de local de fabricação do fármaco;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11246;RADIOFÁRMACO - Exclusão de local de fabricação do medicamento;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11247;RADIOFÁRMACO - Exclusão de um teste ou método obsoleto;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11248;RADIOFÁRMACO - Exclusão maior de equipamento;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11249;RADIOFÁRMACO - Inclusão de local de embalagem primária do medicamento;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11250;RADIOFÁRMACO - Inclusão de local de embalagem secundária do medicamento;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11251;RADIOFÁRMACO - Inclusão de local de fabricação de medicamento de liberação convencional;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11252;RADIOFÁRMACO - Inclusão de local de fabricação de medicamento estéril;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11253;RADIOFÁRMACO - Inclusão de local de fabricação do IFA do mesmo grupo farmoquímico;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11254;RADIOFÁRMACO - Inclusão de nova apresentação;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11255;RADIOFÁRMACO - Inclusão de nova concentração;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11256;RADIOFÁRMACO - Inclusão de nova indicação terapêutica;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11257;RADIOFÁRMACO - Inclusão de nova via de administração;Petição priorizada e aguardando análise técnica
Medicamento;FILA;PÓS-REGISTRO;Radiofármacos - Priorizados (RDC 204/2017);11258;RADIOFÁRMACO - Inclusão de novo fabricante do IFA;Petição priorizada e aguardando análise técnica
Medicamento;FILA;REGISTRO;Novos;12249;MEDICAMENTO NOVO - Registro de medicamento novo (novo IFA) – via de desenvolvimento abreviado;Aguardando análise
Medicamento;FILA;REGISTRO;Novos;12250;MEDICAMENTO NOVO - Registro de medicamento novo (novo IFA análogo) – via de desenvolvimento completo. . ;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Novos;12250;MEDICAMENTO NOVO - Registro de medicamento novo (novo IFA análogo) – via de desenvolvimento completo. . ;Aguardando análise
Medicamento;FILA;REGISTRO;Novos;12251;MEDICAMENTO NOVO - Registro de medicamento novo (novo IFA análogo) – via de desenvolvimento abreviado;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Novos;12251;MEDICAMENTO NOVO - Registro de medicamento novo (novo IFA análogo) – via de desenvolvimento abreviado;Aguardando análise
Medicamento;FILA;REGISTRO;Novos;1458;MEDICAMENTO NOVO - Registro de Medicamento Novo;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Novos;1458;MEDICAMENTO NOVO - Registro de Medicamento Novo;Aguardando análise
Medicamento;FILA;REGISTRO;Novos;1502;Registro de Produto Novo (medicamentos) para fins exclusivo de exportação;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Novos;1502;Registro de Produto Novo (medicamentos) para fins exclusivo de exportação;Aguardando análise
Medicamento;FILA;REGISTRO;Novos;1556;Registro de Medicamento Novo - Produto Importado;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Novos;1556;Registro de Medicamento Novo - Produto Importado;Aguardando análise
Medicamento;FILA;REGISTRO;Novos;175;Registro de Medicamento Novo;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Novos;175;Registro de Medicamento Novo;Aguardando análise
Medicamento;FILA;REGISTRO;Genéricos e Similares;10412;GENÉRICO - Registro de Medicamento, em conformidade com art. 2º da IN 06/2008;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Genéricos e Similares;10412;GENÉRICO - Registro de Medicamento, em conformidade com art. 2º da IN 06/2008;Aguardando análise
Medicamento;FILA;REGISTRO;Genéricos e Similares;10413;SIMILAR - Registro de Medicamento Similar, em conformidade com art. 2º da IN 06/2008;Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Genéricos e Similares;10413;SIMILAR - Registro de Medicamento Similar, em conformidade com art. 2º da IN 06/2008;Aguardando análise
Medicamento;FILA;REGISTRO;Genéricos e Similares;10557;SIMILARES - Registro de Medicamento Similar (Parceria de Desenvolvimento Produtivo);Distribuído para a área responsável
Medicamento;FILA;REGISTRO;Genéricos e Similares;10557;SIMILARES - Registro de Medicamento Similar (Parceria de Desenvolvimento Produtivo);Aguardando análise
